"fecha","nombre_producto","vendido"
2020-10-01,Coca-Cola,57241.96
2021-06-30,Boing Guayaba,58183.61
2020-04-14,Epura Agua Purificada,51974.67
2022-07-17,Manzanita Sol,55446.75
2019-03-08,Pepsi,52989.99
2019-09-29,Del Valle Naranja,32722.64
2022-02-24,Coca-Cola,81448.04
2022-04-12,Mineral Agua Mineral,46635.28
2019-06-03,Sprite,30672.22
2021-08-22,Boing Mango,29037.02
2020-03-30,Boing Guayaba,60643.54
2022-12-28,Fanta,50965.39
2019-08-02,Boing Mango,78741.71
2019-08-20,Pepsi,68229.55
2022-06-28,Mineral Agua Mineral,31706.14
2022-03-24,Boing Mango,44897.18
2020-09-27,Fanta,94923.58
2020-05-31,Sprite,60881.07
2021-07-19,Fanta,48295.08
2022-05-10,Mineral Agua Mineral,49430.95
2018-08-08,Coca-Cola,69294.54
2018-05-29,Sprite,36613.02
2022-09-09,Sprite,50902.66
2022-08-26,Fanta,67684.22
2020-12-15,Pepsi,69090.08
2020-01-06,Epura Agua Purificada,47540.98
2022-11-25,Coca-Cola,89189.51
2018-02-08,Manzanita Sol,42346.82
2018-08-09,Epura Agua Purificada,44459.37
2020-02-12,Boing Mango,49776.81
2019-01-20,Sprite,62348.41
2022-09-15,Coca-Cola,48212.06
2022-03-11,Del Valle Naranja,55749.16
2021-02-18,Del Valle Naranja,57350.95
2021-10-15,Epura Agua Purificada,40783.67
2022-03-24,Boing Guayaba,41948.91
2019-08-24,Boing Mango,18287.31
2022-10-30,Coca-Cola,70743.05
2022-04-27,Fanta,60668.68
2018-02-01,Boing Mango,31752.40
2021-03-31,Sprite,53899.83
2021-06-17,Pepsi,87907.67
2018-12-03,Pepsi,57252.49
2021-07-26,Boing Mango,48003.74
2019-09-13,Sprite,45779.79
2021-02-22,Pepsi,102062.73
2020-11-03,Boing Mango,44766.77
2019-12-12,Coca-Cola,49888.42
2018-01-31,Coca-Cola,72846.34
2020-07-22,Del Valle Naranja,62381.96
2018-02-17,Epura Agua Purificada,43435.70
2020-08-24,Mineral Agua Mineral,57036.38
2018-05-02,Coca-Cola,47792.56
2020-04-04,Boing Guayaba,50458.29
2019-10-08,Manzanita Sol,55942.80
2019-10-22,Coca-Cola,88068.75
2022-08-25,Mineral Agua Mineral,44775.07
2022-08-28,Boing Guayaba,59486.37
2021-03-18,Pepsi,62217.60
2022-02-27,Mineral Agua Mineral,36371.24
2020-10-04,Epura Agua Purificada,33934.25
2021-05-10,Boing Mango,61314.12
2020-03-11,Del Valle Naranja,41711.68
2021-05-30,Sprite,49693.55
2019-08-27,Fanta,61882.14
2019-07-17,Coca-Cola,71253.81
2021-02-16,Coca-Cola,77937.75
2021-05-01,Coca-Cola,79534.93
2018-04-11,Fanta,59496.65
2020-04-01,Fanta,85486.58
2020-03-22,Del Valle Naranja,99619.88
2019-07-10,Boing Guayaba,46520.95
2020-10-16,Mineral Agua Mineral,33675.44
2018-12-17,Manzanita Sol,58450.12
2020-05-31,Del Valle Naranja,37005.63
2021-07-20,Fanta,44672.13
2022-05-25,Epura Agua Purificada,38969.65
2018-10-12,Manzanita Sol,37529.61
2020-07-13,Mineral Agua Mineral,48858.57
2018-02-26,Fanta,40962.88
2022-03-30,Boing Mango,42748.79
2022-03-15,Boing Mango,65742.68
2018-03-19,Epura Agua Purificada,45379.66
2020-09-30,Fanta,52457.09
2018-06-01,Coca-Cola,36542.66
2022-12-31,Fanta,53093.40
2020-05-01,Boing Mango,62534.21
2020-11-26,Pepsi,82854.00
2020-11-04,Del Valle Naranja,78609.49
2020-06-02,Epura Agua Purificada,46923.15
2019-04-16,Sprite,47780.23
2022-12-23,Del Valle Naranja,74176.46
2019-08-20,Fanta,44948.15
2022-09-06,Del Valle Naranja,72513.62
2018-09-10,Manzanita Sol,53653.22
2020-05-05,Fanta,78090.58
2020-07-06,Coca-Cola,41869.10
2021-10-31,Pepsi,94397.51
2018-12-13,Boing Mango,59877.71
2021-10-12,Epura Agua Purificada,46289.70
2018-11-14,Pepsi,36636.30
2019-03-09,Boing Mango,37425.86
2018-10-24,Boing Mango,49814.84
2020-01-14,Coca-Cola,66238.22
2018-03-02,Sprite,59582.54
2020-11-10,Del Valle Naranja,88577.18
2019-11-11,Epura Agua Purificada,54640.37
2020-03-15,Boing Guayaba,69435.58
2022-06-29,Sprite,49241.44
2021-11-20,Del Valle Naranja,72153.01
2018-11-23,Pepsi,61087.80
2021-08-21,Mineral Agua Mineral,38439.02
2020-07-26,Del Valle Naranja,90501.72
2018-11-05,Coca-Cola,79217.89
2019-07-27,Manzanita Sol,37730.05
2019-11-25,Epura Agua Purificada,43739.81
2019-08-20,Mineral Agua Mineral,30702.64
2021-08-23,Mineral Agua Mineral,51385.89
2020-07-11,Boing Mango,72576.00
2019-11-04,Coca-Cola,112076.53
2021-06-07,Mineral Agua Mineral,12347.78
2021-03-25,Manzanita Sol,81275.26
2020-04-23,Boing Mango,42023.61
2018-06-29,Epura Agua Purificada,57502.83
2019-08-31,Sprite,47768.07
2022-06-21,Pepsi,81621.65
2019-04-11,Del Valle Naranja,99459.75
2018-06-30,Sprite,73434.04
2019-02-06,Del Valle Naranja,43950.36
2021-07-09,Boing Mango,69447.85
2021-03-17,Pepsi,65404.75
2021-10-04,Epura Agua Purificada,41887.90
2020-12-06,Boing Guayaba,63704.31
2019-06-16,Fanta,77171.85
2021-02-01,Epura Agua Purificada,34296.38
2020-10-10,Manzanita Sol,102597.56
2022-09-29,Fanta,57777.56
2020-04-25,Pepsi,40406.66
2019-05-26,Manzanita Sol,32501.28
2022-04-09,Manzanita Sol,52516.19
2020-12-09,Coca-Cola,52881.58
2022-02-22,Epura Agua Purificada,42534.09
2022-11-02,Coca-Cola,79148.13
2020-07-17,Boing Mango,32780.34
2019-04-10,Boing Mango,41115.67
2020-02-07,Mineral Agua Mineral,46511.32
2018-11-18,Epura Agua Purificada,29580.92
2022-09-24,Epura Agua Purificada,32774.62
2020-12-14,Manzanita Sol,53795.25
2019-06-01,Pepsi,59510.99
2021-02-21,Coca-Cola,78246.77
2022-09-01,Del Valle Naranja,76181.89
2022-11-13,Sprite,68534.31
2021-11-22,Fanta,78412.40
2018-09-23,Mineral Agua Mineral,53190.63
2019-08-25,Del Valle Naranja,34417.13
2020-10-08,Epura Agua Purificada,50381.10
2022-12-01,Coca-Cola,65482.55
2020-02-17,Epura Agua Purificada,41477.46
2018-09-16,Pepsi,78117.60
2019-02-28,Coca-Cola,73271.35
2019-03-19,Boing Mango,19925.45
2020-08-17,Boing Guayaba,58636.84
2022-11-17,Del Valle Naranja,47353.69
2021-12-12,Boing Mango,60780.61
2020-09-22,Del Valle Naranja,61961.12
2018-04-12,Del Valle Naranja,27391.03
2018-07-21,Boing Mango,34308.16
2022-06-18,Epura Agua Purificada,42053.51
2020-07-19,Fanta,51436.61
2020-04-24,Coca-Cola,60672.63
2022-04-30,Fanta,44166.27
2019-09-21,Boing Guayaba,75993.13
2020-02-08,Pepsi,84112.02
2018-06-23,Boing Mango,56397.92
2019-12-21,Coca-Cola,60080.12
2019-03-09,Del Valle Naranja,70878.56
2022-01-10,Mineral Agua Mineral,64162.11
2022-03-09,Fanta,45095.98
2020-11-28,Sprite,23606.26
2022-07-21,Sprite,38713.29
2021-09-29,Epura Agua Purificada,76959.43
2022-09-04,Manzanita Sol,58942.12
2019-12-03,Sprite,57008.81
2018-08-11,Pepsi,36289.22
2022-10-31,Sprite,50457.26
2019-07-06,Pepsi,60790.73
2022-01-22,Mineral Agua Mineral,58274.40
2022-07-06,Mineral Agua Mineral,81602.30
2022-01-31,Fanta,63118.84
2020-11-09,Pepsi,65220.13
2019-08-11,Fanta,54732.70
2021-02-09,Fanta,81646.69
2019-09-14,Mineral Agua Mineral,81737.91
2019-12-12,Epura Agua Purificada,31989.87
2021-06-30,Pepsi,88416.77
2018-08-24,Pepsi,84466.13
2021-12-04,Del Valle Naranja,89347.79
2021-05-09,Coca-Cola,40346.09
2021-04-06,Mineral Agua Mineral,45618.35
2020-05-30,Del Valle Naranja,50006.69
2021-01-21,Boing Guayaba,31617.24
2019-12-04,Fanta,54682.22
2020-07-03,Fanta,53318.59
2018-01-04,Mineral Agua Mineral,49182.41
2021-09-07,Manzanita Sol,62522.11
2021-07-16,Boing Mango,52735.01
2021-10-23,Mineral Agua Mineral,15531.36
2022-04-14,Mineral Agua Mineral,38981.17
2020-08-18,Coca-Cola,76597.67
2022-02-02,Del Valle Naranja,44177.13
2018-05-22,Pepsi,51940.51
2020-04-25,Coca-Cola,143145.66
2019-07-17,Epura Agua Purificada,13313.30
2022-03-29,Coca-Cola,59052.71
2022-08-12,Fanta,69128.90
2019-05-19,Fanta,59488.99
2019-01-31,Epura Agua Purificada,25711.87
2018-06-14,Sprite,74126.54
2022-12-18,Pepsi,40001.09
2018-10-02,Boing Mango,60867.84
2022-06-16,Fanta,97716.31
2021-06-09,Sprite,26363.24
2021-10-27,Sprite,45804.92
2018-12-29,Sprite,38325.58
2020-05-13,Fanta,56291.82
2022-04-08,Fanta,86055.53
2020-11-01,Del Valle Naranja,63773.96
2019-10-09,Boing Mango,49055.25
2019-10-29,Pepsi,34462.73
2018-01-11,Manzanita Sol,50589.32
2018-10-16,Manzanita Sol,35354.43
2018-09-02,Boing Mango,43296.45
2019-02-13,Pepsi,74426.49
2020-03-09,Del Valle Naranja,66061.63
2019-04-22,Boing Guayaba,23382.10
2019-09-02,Mineral Agua Mineral,55920.74
2018-09-27,Manzanita Sol,43450.23
2019-10-18,Del Valle Naranja,56456.33
2018-02-20,Mineral Agua Mineral,16301.04
2020-12-27,Coca-Cola,63713.06
2022-12-13,Pepsi,46062.02
2022-01-20,Coca-Cola,60138.85
2021-11-04,Del Valle Naranja,70802.26
2020-08-13,Del Valle Naranja,64039.80
2020-10-20,Pepsi,110951.49
2022-08-25,Fanta,67455.72
2018-01-25,Boing Guayaba,60564.48
2020-04-13,Mineral Agua Mineral,48980.70
2020-02-06,Sprite,48034.88
2020-04-26,Manzanita Sol,68165.69
2021-06-11,Epura Agua Purificada,37936.38
2019-02-19,Coca-Cola,93033.37
2018-12-21,Fanta,55488.86
2018-11-14,Boing Guayaba,62408.15
2020-02-25,Boing Guayaba,48055.18
2018-02-13,Manzanita Sol,116086.87
2018-12-05,Mineral Agua Mineral,50139.41
2022-11-09,Coca-Cola,110345.57
2019-09-14,Epura Agua Purificada,32889.84
2021-01-27,Boing Mango,31001.09
2021-06-20,Mineral Agua Mineral,29440.41
2019-11-09,Boing Mango,42470.13
2019-02-15,Fanta,52652.88
2022-02-24,Fanta,101292.51
2019-11-23,Pepsi,105359.10
2018-06-16,Boing Mango,46863.56
2021-01-15,Mineral Agua Mineral,41231.59
2018-03-05,Epura Agua Purificada,31527.35
2020-08-31,Boing Mango,45478.88
2021-04-20,Manzanita Sol,90424.69
2021-04-30,Fanta,34894.74
2020-06-25,Sprite,42225.79
2021-12-23,Coca-Cola,96060.08
2020-03-09,Sprite,43893.25
2021-10-20,Fanta,56045.67
2019-05-25,Del Valle Naranja,100483.83
2022-04-29,Pepsi,72050.98
2021-01-15,Boing Mango,68585.53
2021-09-10,Fanta,75666.40
2021-02-02,Sprite,74326.83
2022-03-28,Pepsi,62394.41
2018-07-02,Boing Guayaba,36329.16
2021-08-18,Epura Agua Purificada,19301.88
2019-08-06,Manzanita Sol,74914.88
2020-01-16,Boing Mango,70234.95
2022-12-12,Epura Agua Purificada,36652.60
2018-05-28,Coca-Cola,117595.46
2021-10-22,Coca-Cola,59005.58
2020-03-18,Boing Mango,55392.38
2018-11-09,Del Valle Naranja,47916.32
2020-02-04,Fanta,25448.42
2019-06-22,Mineral Agua Mineral,46594.97
2022-09-21,Del Valle Naranja,88635.37
2019-08-04,Manzanita Sol,41908.39
2019-11-08,Epura Agua Purificada,21090.49
2019-08-03,Boing Guayaba,59037.13
2018-07-22,Del Valle Naranja,62887.30
2021-05-26,Sprite,83122.12
2022-12-28,Del Valle Naranja,45446.44
2019-08-16,Epura Agua Purificada,30667.01
2020-04-03,Del Valle Naranja,59745.19
2022-04-01,Boing Mango,41807.58
2022-01-28,Pepsi,33500.40
2021-03-15,Manzanita Sol,63894.78
2021-01-18,Sprite,44450.47
2022-11-18,Del Valle Naranja,59084.74
2022-03-05,Del Valle Naranja,63413.11
2018-06-28,Boing Guayaba,40075.19
2021-03-14,Epura Agua Purificada,38108.23
2020-03-07,Sprite,77961.86
2021-07-19,Manzanita Sol,35549.46
2022-04-13,Del Valle Naranja,55501.00
2019-11-26,Fanta,61716.75
2020-01-03,Pepsi,32435.20
2021-05-16,Epura Agua Purificada,30484.75
2018-04-23,Sprite,41868.76
2022-11-30,Coca-Cola,21229.62
2022-01-04,Fanta,57888.20
2021-12-07,Fanta,42591.77
2018-02-08,Pepsi,72639.97
2018-12-05,Boing Mango,41258.99
2019-02-06,Epura Agua Purificada,51348.50
2020-08-29,Coca-Cola,62292.62
2018-12-13,Coca-Cola,88516.72
2021-09-28,Del Valle Naranja,76552.38
2021-07-26,Del Valle Naranja,71584.68
2021-01-28,Mineral Agua Mineral,45783.49
2018-02-24,Boing Guayaba,43989.82
2022-04-08,Sprite,54216.96
2020-07-20,Coca-Cola,114040.50
2019-02-08,Boing Mango,33322.61
2021-11-16,Sprite,71742.44
2020-05-05,Del Valle Naranja,66507.23
2022-01-13,Fanta,63193.52
2021-05-22,Epura Agua Purificada,33594.75
2021-08-29,Sprite,71574.22
2019-09-29,Boing Mango,51949.44
2022-01-12,Manzanita Sol,81643.34
2020-03-31,Epura Agua Purificada,35215.57
2018-05-14,Mineral Agua Mineral,22093.76
2021-12-23,Boing Mango,44738.88
2019-04-11,Boing Mango,55831.21
2021-01-22,Epura Agua Purificada,54131.34
2019-06-09,Sprite,32934.67
2018-04-22,Pepsi,104944.87
2020-01-27,Sprite,55100.63
2022-10-15,Mineral Agua Mineral,31978.39
2019-11-04,Del Valle Naranja,52700.92
2022-08-21,Boing Mango,31176.31
2018-09-28,Manzanita Sol,49502.87
2019-05-19,Del Valle Naranja,42297.81
2018-01-06,Fanta,67329.18
2020-03-05,Coca-Cola,84698.86
2022-02-12,Coca-Cola,88185.43
2019-06-05,Del Valle Naranja,74950.96
2021-03-01,Boing Mango,55261.93
2018-06-30,Coca-Cola,118874.49
2022-02-13,Fanta,71876.67
2018-10-06,Manzanita Sol,62724.79
2019-04-11,Sprite,41068.98
2019-01-24,Sprite,61722.89
2021-08-08,Del Valle Naranja,77762.76
2019-07-11,Pepsi,70689.92
2021-08-15,Boing Mango,54119.29
2019-08-05,Mineral Agua Mineral,38197.02
2022-06-10,Manzanita Sol,69843.59
2019-11-06,Sprite,78822.84
2021-05-22,Mineral Agua Mineral,65744.76
2020-08-15,Mineral Agua Mineral,38927.92
2021-08-16,Epura Agua Purificada,26298.01
2019-05-10,Mineral Agua Mineral,28313.89
2022-09-29,Coca-Cola,63710.22
2018-01-16,Coca-Cola,51216.35
2022-11-21,Epura Agua Purificada,19753.95
2021-07-13,Fanta,42212.95
2019-05-06,Fanta,34446.01
2018-04-15,Coca-Cola,45868.68
2020-12-16,Coca-Cola,37543.88
2020-09-23,Epura Agua Purificada,46867.12
2019-04-16,Pepsi,74810.17
2022-04-07,Mineral Agua Mineral,50349.50
2022-02-23,Del Valle Naranja,37016.17
2018-09-18,Del Valle Naranja,53822.85
2022-12-14,Boing Guayaba,27509.64
2020-05-17,Coca-Cola,60568.28
2021-03-07,Coca-Cola,80084.11
2020-07-02,Coca-Cola,48303.19
2020-05-27,Pepsi,24224.33
2018-03-07,Sprite,100093.78
2018-10-12,Del Valle Naranja,35547.87
2022-10-31,Boing Mango,74055.11
2021-01-13,Fanta,85432.60
2022-02-06,Del Valle Naranja,36777.71
2021-06-04,Sprite,41067.71
2020-12-03,Boing Mango,81309.77
2019-12-01,Fanta,63438.42
2021-10-01,Epura Agua Purificada,29003.37
2022-09-04,Del Valle Naranja,48040.24
2019-12-14,Del Valle Naranja,45981.76
2022-03-13,Del Valle Naranja,47989.69
2019-10-09,Coca-Cola,39569.22
2018-02-18,Sprite,71714.00
2020-01-27,Coca-Cola,62259.77
2018-11-07,Pepsi,74980.05
2021-01-28,Pepsi,21991.32
2020-08-04,Sprite,68904.70
2019-12-22,Epura Agua Purificada,57690.82
2021-11-23,Coca-Cola,54575.22
2019-07-10,Sprite,49705.30
2020-07-05,Fanta,53805.91
2021-07-22,Pepsi,30113.87
2019-09-28,Manzanita Sol,24943.71
2021-12-03,Boing Mango,64751.22
2020-07-15,Epura Agua Purificada,50158.47
2018-02-24,Manzanita Sol,87478.54
2020-10-16,Coca-Cola,83470.00
2019-01-09,Coca-Cola,86900.42
2018-07-06,Sprite,96115.79
2018-08-12,Del Valle Naranja,53846.86
2021-07-18,Epura Agua Purificada,47336.81
2019-09-08,Boing Guayaba,38040.31
2019-08-23,Fanta,61688.51
2022-06-05,Boing Mango,112638.85
2020-10-03,Epura Agua Purificada,28850.33
2020-07-29,Manzanita Sol,30367.69
2020-02-20,Manzanita Sol,88676.52
2018-03-26,Del Valle Naranja,72636.84
2022-06-04,Manzanita Sol,57305.51
2021-06-15,Boing Mango,53196.39
2022-08-15,Epura Agua Purificada,41729.80
2021-04-08,Boing Mango,68248.03
2019-01-23,Manzanita Sol,89560.68
2019-03-16,Fanta,66226.78
2021-01-13,Boing Guayaba,71689.65
2021-10-30,Del Valle Naranja,96905.93
2019-04-05,Coca-Cola,55336.32
2018-12-20,Fanta,160894.38
2018-09-10,Coca-Cola,85087.49
2019-10-15,Epura Agua Purificada,33523.52
2018-10-02,Fanta,73861.69
2020-12-14,Coca-Cola,68392.48
2019-10-07,Coca-Cola,68181.42
2021-06-12,Mineral Agua Mineral,47235.38
2022-12-19,Mineral Agua Mineral,58400.77
2018-10-28,Manzanita Sol,51899.19
2022-12-10,Del Valle Naranja,55247.24
2019-11-07,Coca-Cola,81947.47
2021-01-07,Del Valle Naranja,47660.04
2021-02-15,Boing Mango,26797.10
2018-12-07,Boing Guayaba,39207.13
2019-03-18,Boing Guayaba,62634.08
2022-08-12,Epura Agua Purificada,19760.13
2021-11-12,Fanta,73391.82
2020-11-28,Fanta,77878.74
2020-08-31,Fanta,60055.04
2019-10-15,Pepsi,42765.84
2021-07-11,Pepsi,50510.03
2021-04-01,Boing Mango,75438.75
2021-12-02,Sprite,30452.13
2020-02-25,Epura Agua Purificada,34635.01
2020-10-19,Fanta,25851.65
2022-12-10,Boing Guayaba,54800.21
2021-10-23,Coca-Cola,40159.21
2019-03-21,Coca-Cola,67731.68
2018-12-05,Coca-Cola,33491.09
2020-06-10,Epura Agua Purificada,46086.43
2018-05-12,Del Valle Naranja,29830.33
2018-12-02,Sprite,98763.61
2018-01-13,Coca-Cola,73753.91
2021-12-23,Boing Guayaba,47992.82
2020-08-26,Mineral Agua Mineral,42611.26
2019-08-14,Coca-Cola,73986.93
2021-02-11,Coca-Cola,90933.24
2021-08-21,Fanta,107790.23
2022-07-02,Fanta,116905.87
2019-09-27,Epura Agua Purificada,53992.31
2022-02-26,Manzanita Sol,35651.94
2020-11-02,Sprite,41436.93
2021-07-15,Del Valle Naranja,55970.22
2021-08-17,Boing Guayaba,74844.36
2021-11-28,Del Valle Naranja,84455.04
2019-09-02,Manzanita Sol,103945.26
2021-03-17,Fanta,62000.20
2018-12-20,Epura Agua Purificada,95159.69
2018-12-01,Manzanita Sol,36891.52
2021-04-04,Boing Mango,68515.08
2019-11-15,Coca-Cola,70341.44
2022-08-16,Boing Mango,34252.96
2021-01-29,Boing Mango,64812.36
2021-03-02,Mineral Agua Mineral,41758.09
2020-11-28,Pepsi,40404.03
2020-08-31,Pepsi,93816.85
2018-06-02,Coca-Cola,25839.16
2018-08-05,Pepsi,103493.89
2021-10-14,Del Valle Naranja,104522.35
2020-06-29,Del Valle Naranja,47801.60
2019-08-10,Fanta,58062.45
2020-10-23,Del Valle Naranja,51095.68
2020-11-09,Manzanita Sol,46572.15
2022-01-28,Sprite,60660.82
2022-09-06,Boing Mango,51442.54
2020-05-24,Boing Guayaba,79179.49
2018-11-13,Fanta,77651.74
2022-09-03,Epura Agua Purificada,32866.75
2022-05-30,Del Valle Naranja,46861.22
2020-04-25,Boing Mango,52435.92
2021-12-10,Mineral Agua Mineral,35797.41
2022-11-30,Fanta,66137.99
2019-07-28,Boing Mango,66731.40
2018-09-08,Manzanita Sol,76585.83
2022-01-04,Sprite,65852.37
2019-03-14,Fanta,75880.74
2022-03-02,Pepsi,28379.58
2018-02-09,Mineral Agua Mineral,36864.12
2021-12-25,Fanta,52671.96
2022-10-16,Pepsi,75527.35
2020-11-20,Coca-Cola,48103.83
2019-02-23,Boing Mango,62434.69
2020-09-24,Boing Guayaba,67870.08
2021-11-11,Epura Agua Purificada,13003.19
2019-04-21,Del Valle Naranja,80033.31
2018-05-05,Mineral Agua Mineral,47807.67
2021-11-06,Coca-Cola,99454.67
2022-04-25,Boing Guayaba,41446.33
2020-09-27,Epura Agua Purificada,48840.84
2019-03-07,Coca-Cola,59061.27
2021-09-06,Pepsi,64548.06
2018-04-16,Coca-Cola,98770.40
2021-01-22,Del Valle Naranja,61368.72
2020-02-08,Epura Agua Purificada,35474.15
2019-04-16,Del Valle Naranja,51501.11
2018-10-23,Mineral Agua Mineral,67814.17
2018-02-17,Mineral Agua Mineral,58025.00
2018-06-27,Mineral Agua Mineral,24974.63
2019-08-15,Del Valle Naranja,44522.82
2020-08-11,Fanta,55809.83
2018-01-13,Mineral Agua Mineral,32512.73
2021-11-05,Manzanita Sol,46289.49
2018-12-13,Mineral Agua Mineral,87102.09
2021-03-02,Manzanita Sol,68144.15
2021-07-04,Del Valle Naranja,46450.21
2022-03-01,Boing Mango,26694.46
2020-03-16,Del Valle Naranja,52086.23
2019-12-22,Coca-Cola,66883.10
2021-05-26,Boing Mango,67223.35
2022-10-20,Epura Agua Purificada,55677.26
2018-01-29,Boing Mango,54349.41
2018-01-15,Sprite,71288.37
2020-08-06,Mineral Agua Mineral,31553.48
2021-05-29,Mineral Agua Mineral,27135.80
2022-08-05,Manzanita Sol,45452.12
2021-12-04,Coca-Cola,108927.96
2021-04-09,Boing Mango,26452.23
2019-05-26,Mineral Agua Mineral,38601.86
2020-03-22,Fanta,61411.83
2020-12-11,Sprite,81172.44
2021-11-13,Coca-Cola,60888.95
2022-12-04,Fanta,54425.18
2021-12-31,Sprite,44214.74
2018-11-06,Sprite,75708.87
2021-03-15,Sprite,60938.11
2022-08-15,Del Valle Naranja,57203.17
2020-10-22,Boing Mango,50761.06
2022-08-03,Fanta,34962.18
2021-05-26,Fanta,54923.44
2021-09-10,Mineral Agua Mineral,49086.82
2020-04-12,Epura Agua Purificada,48194.20
2018-10-01,Manzanita Sol,46965.11
2019-08-27,Pepsi,60889.25
2019-02-19,Fanta,84115.63
2018-12-28,Coca-Cola,57811.43
2021-08-30,Coca-Cola,54410.76
2019-05-09,Boing Mango,53495.61
2020-10-03,Coca-Cola,71499.28
2020-07-21,Pepsi,60912.29
2020-06-20,Pepsi,120263.98
2021-03-05,Manzanita Sol,38907.86
2020-08-01,Coca-Cola,76704.13
2020-09-03,Boing Guayaba,43079.95
2021-01-23,Pepsi,57723.79
2020-01-26,Pepsi,46058.80
2019-11-09,Mineral Agua Mineral,35759.78
2021-03-04,Epura Agua Purificada,28607.84
2022-04-21,Boing Mango,70913.74
2018-05-14,Sprite,37350.15
2021-08-24,Del Valle Naranja,38064.03
2019-07-19,Mineral Agua Mineral,24178.12
2022-01-07,Mineral Agua Mineral,24189.93
2020-08-04,Mineral Agua Mineral,28837.87
2021-07-28,Epura Agua Purificada,48002.93
2020-08-25,Mineral Agua Mineral,38102.74
2021-01-08,Pepsi,54973.06
2020-10-10,Boing Mango,46176.70
2020-06-08,Boing Mango,43626.91
2022-05-09,Boing Mango,57252.12
2019-09-03,Mineral Agua Mineral,80301.29
2020-07-03,Sprite,66629.40
2019-12-01,Pepsi,41305.06
2019-12-03,Boing Guayaba,71198.98
2018-02-08,Mineral Agua Mineral,40310.12
2021-01-29,Fanta,81066.47
2018-11-09,Boing Mango,57569.98
2022-01-16,Fanta,60870.56
2022-09-14,Del Valle Naranja,32105.47
2021-07-10,Coca-Cola,79296.99
2018-12-29,Boing Mango,86326.15
2022-03-31,Fanta,39603.18
2020-05-28,Manzanita Sol,70252.34
2021-02-23,Sprite,39456.11
2018-03-23,Fanta,109798.55
2020-03-24,Epura Agua Purificada,26103.26
2022-01-06,Del Valle Naranja,57770.14
2022-09-24,Boing Mango,80299.21
2018-02-02,Boing Mango,72875.40
2019-10-07,Boing Mango,57501.90
2021-11-28,Mineral Agua Mineral,60711.57
2019-08-17,Boing Mango,48663.28
2021-08-26,Manzanita Sol,70402.84
2021-09-06,Boing Mango,47546.76
2018-05-20,Pepsi,37159.35
2018-06-26,Boing Mango,30455.94
2020-03-13,Mineral Agua Mineral,89613.62
2022-08-19,Sprite,59012.95
2020-05-15,Epura Agua Purificada,41687.26
2020-12-07,Fanta,44337.84
2020-01-24,Boing Guayaba,71211.38
2020-01-24,Mineral Agua Mineral,41436.96
2022-12-24,Pepsi,40116.87
2018-07-10,Epura Agua Purificada,46125.35
2019-01-26,Fanta,58705.19
2018-07-11,Manzanita Sol,83127.57
2020-09-26,Pepsi,58578.64
